name,category,subcategory,city,neighborhood,address,lat,lng,phone,website,rating,total_reviews,has_website,deep_score,priority,types,corporate_score,_tier
Coral Do Carmo - Salón de belleza,Peluqueria,General,Luque,,"Optaciano Carballo 00000, Luque 2003, Paraguay",-25.2623355,-57.48461969999999,0991 656671,https://instagram.com/_coralmakeup_?igshid=OGQ5ZDc2ODk2ZA==,5.0,3,True,62,B,establishment|hair_care|point_of_interest,25,C
Camila Salcedo Studio,Salon de Belleza,General,Asunción,,"Sgto Pedro Montes, Asunción 001507, Paraguay",-25.2436565,-57.54784350000001,0991 429473,https://www.instagram.com/camilasalcedostudio?igsh=MWFrOWlvbm85aWYzdQ==&utm_source=qr,5.0,2,True,62,B,beauty_salon|establishment|point_of_interest,25,C
Nanda Schadler Beauty,Salon de Belleza,General,Luque,,"Luque 110945, Paraguay",-25.288585,-57.50810180000001,0987 317911,https://www.instagram.com/nandaschadlerbeauty?igsh=MWhydHg5am5xanFwYg%3D%3D,5.0,2,True,62,B,beauty_salon|establishment|point_of_interest,25,C
Valuna Nails Bar Asunción,Uñas/Nails,Salon Uñas,Asunción,,"Gumersindo Sosa 495, Asunción 001407, Paraguay",-25.2962793,-57.5656907,0974 509999,,4.2,42,False,77,A,beauty_salon|establishment|point_of_interest,25,C
Centro Legrand - Medicina Estética,Otros,General,Asunción,,"Molas Lopez 1232, Asunción 001520, Paraguay",-25.2704166,-57.57215069999999,0985 135222,,3.7,7,False,63,B,establishment|health|point_of_interest,25,C
ROMI FIGUEREDO especialista en cejas y pestañas,Pestañas/Cejas,General,Luque,,"Sauce &, José Martí, Luque 110933, Paraguay",-25.2698691,-57.5051457,0991 609753,,5.0,2,False,65,B,beauty_salon|establishment|point_of_interest,25,C
"Lo quiero, lo compro! Tienda de pelucas, coletas y extensiones",Peluqueria,General,Asunción,,"M9WJ+94M, Guarania, Asunción 001236, Paraguay",-25.3040398,-57.6196942,0984 297022,,4.9,11,False,82,A,establishment|point_of_interest|store,25,C
Italo cosméticos Luque,Otros,General,Luque,,"Cap. Andres Insfran, Luque 110943, Paraguay",-25.2955664,-57.5025108,0983 438870,https://www.instagram.com/italocosmeticos_luque?igsh=MWxreHp4cHk0dWM3bw==,5.0,6,True,60,B,establishment|point_of_interest|store,25,C
Mburukuja Belleza Guaraní,Peluqueria,General,Asunción,,"Santa Lucía &, Cesar Lopez Moreira, Asunción 001527, Paraguay",-25.2782983,-57.56827449999999,0985 416666,,4.8,12,False,82,A,establishment|hair_care|point_of_interest,25,C
LA PELU DE LAURA,Peluqueria,General,Luque,,"PFMX+8HM, Sportivo Luqueño, Luque 110933, Paraguay",-25.2666654,-57.5010715,0981 723710,,3.8,23,False,80,A,establishment|hair_care|health|point_of_interest,25,C
Rivals Barbershop,Barberia,General,Luque,,"PGG7+4CH, Luque 110931, Paraguay",-25.274681,-57.4863866,0971 226015,https://www.instagram.com/rivals_barbershop?igsh=dm8wM3M0MjZ6OGl0&utm_source=qr,5.0,2,True,60,B,establishment|hair_care|point_of_interest,25,C
Ares Studio,Otros,General,Asunción,,"Herrera 692, Asunción 001101, Paraguay",-25.287842,-57.6310344,0987 145000,,5.0,21,False,80,A,establishment|point_of_interest,25,C
A TU GUSTO makeup,Maquillaje,General,Asunción,,"Sargento Silva 817 1840, Asunción 001405, Paraguay",-25.2992706,-57.55363860000001,0984 111107,https://instagram.com/atugusto_py?igshid=kbxez5qnc3xg,5.0,5,True,60,B,establishment|point_of_interest|store,25,C
La Pelu de Ali y Lauri,Peluqueria,General,Luque,,"Rosario, Luque 110903, Paraguay",-25.2438629,-57.47968249999999,0981 188693,,5.0,16,False,82,A,establishment|hair_care|point_of_interest,25,C
Isaacostanailsybeauty,Uñas/Nails,Salon Uñas,Asunción,,"Ruta transchaco, Teniente Villalba casi, Asunción 001510, Paraguay",-25.2502231,-57.55405219999999,0992 338628,https://wa.me/message/KLCNF3GY4LP7J1,4.9,11,True,65,B,beauty_salon|establishment|point_of_interest,25,C
Miss Pestañas Asuncion,Uñas/Nails,General,Asunción,,"Gral. Bruguez esq, Teodoro S. Mongelós 1984, Asunción 001225, Paraguay",-25.2979442,-57.6186099,0994 713123,,4.3,39,False,77,A,beauty_salon|establishment|hair_care|point_of_interest,25,C
Black cobra tattoo estudio,Tatuajes/Piercing,General,Luque,,"Luis Alberto de Herrera 75, Luque 110932, Paraguay",-25.2673292,-57.49642890000001,0984 521414,,5.0,3,False,65,B,establishment|point_of_interest|store,25,C
LUXURY NAILS STUDIO,Uñas/Nails,Salon Uñas,Luque,,"Héroes del Chaco, Luque 110930, Paraguay",-25.273151,-57.48686679999999,0983 445177,,5.0,4,False,65,B,beauty_salon|establishment|point_of_interest,25,C
Nijes salón,Salon de Belleza,General,Luque,,"Mcal. Estigarribia, Luque 110920, Paraguay",-25.2611403,-57.4864177,0981 818093,,5.0,8,False,77,A,beauty_salon|establishment|point_of_interest,25,C
Andre Nails,Uñas/Nails,Salon Uñas,Luque,,"PG2R+8HX, Luque 110954, Paraguay",-25.2991472,-57.45851019999999,0991 893067,,5.0,4,False,65,B,beauty_salon|establishment|point_of_interest,25,C
Ariadne Nails,Uñas/Nails,Salon Uñas,Luque,,"QG39+C6J, Rosario, Luque 110914, Paraguay",-25.2464055,-57.48194969999999,0986 372856,,5.0,1,False,65,B,beauty_salon|establishment|point_of_interest,25,C
Vanette Nails&coffee,Uñas/Nails,Salon Uñas,Luque,,"Ladislao Orrego entre, Av. Gral. Aquino y, Luque 110934, Paraguay",-25.2645224,-57.510318,0972 757297,https://www.instagram.com/vanettenails?igsh=MTJmemU0ZzZ0cThxcw==,5.0,13,True,65,B,beauty_salon|cafe|establishment|food|point_of_interest|store,25,C
ViaLaser San Vicente,Depilacion,Depilacion Laser,Asunción,,"entre Japón y teniente davalos, Av. José Felix Bogado, Asunción 001302, Paraguay",-25.3200697,-57.62925389999999,(021) 728 9303,https://www.vialaserdepilacion.com.py/,3.0,2,True,25,D,beauty_salon|establishment|hair_care|health|point_of_interest,25,C
Thebarber rey,Barberia,General,Asunción,,"Asunción 110201, Paraguay",-25.4208033,-57.4430885,0986 487535,https://www.instagram.com/thebarber_rey_?igsh=MTE1andpYzZjZTZtaA==,0.0,0,True,45,C,establishment|hair_care|health|point_of_interest,25,C
Vialaser,Depilacion,Depilacion Laser,Asunción,,"Av. Eusebio Ayala 4501, Asunción 001419, Paraguay",-25.3166268,-57.57079400000001,(021) 728 9303,https://vialaserdepilacion.com.py/,1.9,9,True,25,D,beauty_salon|establishment|hair_care|health|point_of_interest,25,C
Nails Lujan,Uñas/Nails,Salon Uñas,Luque,,"Entre Iturbe e, Azara 2060, Luque 110921, Paraguay",-25.2668049,-57.48660820000001,0976 909821,https://www.instagram.com/nailslujan2024?igsh=ZTNscHVmbmcybXJk,5.0,4,True,55,B,beauty_salon|establishment|point_of_interest,25,C
TINA,Salon de Belleza,General,Asunción,,"Tte. Gregorio Villalba, Asunción 001509, Paraguay",-25.2562575,-57.55345729999999,0982 560660,https://www.linktr.ee/tinapy,4.9,12,True,52,B,beauty_salon|establishment|hair_care|point_of_interest,25,C
Studio Única Central,Salon de Belleza,General,Asunción,,"25 de Mayo 3870, Asunción 001229, Paraguay",-25.3003515,-57.5980555,0983 380878,http://www.studiounica.com.py/,5.0,11,True,52,B,beauty_salon|establishment|point_of_interest,25,C
Diana Apodaca Studio,Peluqueria,General,Asunción,,"Teniente Primero Dr. Vicente Oddone, Asunción 001527, Paraguay",-25.2809746,-57.5627022,0994 744321,https://bio.site/diapodaca?fbclid=PAAaYxXTc3t5Rt_dKEE6femuSDSmmqbwq7knJdHt5b_ENG1WDOxpHSrOwMcso_aem_Af3ahXth4gmK5IL2HPapkgSzwa9KjZQGBtRfsLJh8n1iD6v_bcfNYhlSZBbXvxg8kvU,4.8,17,True,52,B,establishment|hair_care|point_of_interest,25,C
BARBERÍA 23 💈,Barberia,General,Luque,,"Ykua karanda y, Luque 2306, Paraguay",-25.2485423,-57.49077339999999,0981 916511,,0.0,0,False,55,B,establishment|hair_care|health|point_of_interest,25,C
Beauty Studio,Peluqueria,General,Asunción,,"PF23+WHQ, Av. Santa Teresa, Asunción 001403, Paraguay",-25.2976054,-57.5460484,0994 504504,,5.0,22,False,87,A,establishment|hair_care|point_of_interest,25,C
Cinthia coiffure,Salon de Belleza,General,Luque,,"Balneario Camboriú, Luque 110921, Paraguay",-25.268474,-57.48375709999999,0971 133074,,4.9,17,False,82,A,beauty_salon|establishment|point_of_interest,25,C
AR IL Salone,Salon de Belleza,General,Luque,,"Luque 110949, Paraguay",-25.3015189,-57.49125609999999,0971 564018,,4.9,14,False,82,A,establishment|hair_care|point_of_interest,25,C
Lu Caballero Skin Estudio,Salon de Belleza,General,Luque,,"PGC8+7C3, Lapacho, Luque 110928, Paraguay",-25.2795508,-57.48386139999999,0983 900992,,5.0,18,False,82,A,beauty_salon|establishment|hair_care|point_of_interest|spa,25,C
Clínica De Estética Integral Beauty & Relax,Otros,General,Asunción,,"Av. Dr. Guido Boggiani 5976, Asunción 001416, Paraguay",-25.2996031,-57.5712145,(021) 604 537,,3.7,3,False,58,B,doctor|establishment|health|point_of_interest,25,C
Peluquería barbería Silver,Peluqueria,General,Asunción,,"Julio Correa 297, Asunción 001520, Paraguay",-25.2727716,-57.5657876,0981 704966,,0.0,0,False,57,B,establishment|hair_care|health|point_of_interest,25,C
Good family tattoo py,Tatuajes/Piercing,General,Luque,,"America, Luque 110916, Paraguay",-25.2501167,-57.50281449999999,0983 179687,https://instagram.com/goodfamilytattoo.py?igshid=YmMyMTA2M2Y=,5.0,5,True,60,B,establishment|point_of_interest|store,25,C
Calavera tattoo studio Py,Tatuajes/Piercing,Tattoo Studio,Asunción,,"Carandayty, P92P+M65, &, Asunción 001226, Paraguay",-25.29836,-57.61438939999999,0981 769658,https://www.instagram.com/calaveratattoostudio_py?igsh=MXJnbmZ6MGl2cTRjag==,5.0,9,True,60,B,establishment|point_of_interest,25,C
Need A Piercing,Tatuajes/Piercing,Piercing Studio,Asunción,,"Adriana, Dr. Eduardo López Moreira, Asunción 001413, Paraguay",-25.2992325,-57.58695229999999,0973 593200,http://instagram.com/needapiercing,5.0,3,True,55,B,establishment|point_of_interest,25,C
VAVA Tattoo,Tatuajes/Piercing,General,Asunción,,"Juan S Bogarin 657, Asunción 1417, Paraguay",-25.2973905,-57.5851854,0984 240800,http://instagram.com/vavatattoo__,5.0,3,True,55,B,cafe|establishment|food|point_of_interest|store,25,C
Bonita Express Salón de Belleza,Peluqueria,General,Asunción,,"Teniente, Tte. 1ro. Julián A. Riquelme casi, Asunción 1312, Paraguay",-25.3107819,-57.600674,0982 620611,,5.0,10,False,82,A,establishment|hair_care|point_of_interest,25,C
"Peluqueria ""solis""",Peluqueria,General,Asunción,,"Asunción 001532, Paraguay",-25.2606792,-57.5813442,0985 850376,,5.0,16,False,82,A,establishment|hair_care|point_of_interest,25,C
Lapa Piercing,Tatuajes/Piercing,Piercing Studio,Asunción,Caacupe Mi,"QFG5+MC6, General Eugenio Alejandrino Garay, Asunción 111018, Paraguay",-25.2233354,-57.54149949999999,0983 683372,https://www.instagram.com/lapapiercing_?igsh=emcxZHpiY2Ewbjho,5.0,1,True,55,B,establishment|point_of_interest|store,25,C
Gloom. | Estudio Privado de Tatuaje|,Tatuajes/Piercing,General,Luque,,"Arsenio Erico, Luque 2060, Paraguay",-25.2834368,-57.4947023,0987 194494,https://wa.me/595987194494,5.0,3,True,55,B,establishment|point_of_interest,25,C
Yinde Glam,Salon de Belleza,General,Asunción,,"Carlos Alberto Gómez, Asunción 001519, Paraguay",-25.2572677,-57.5710717,0982 288191,,5.0,12,False,82,A,beauty_salon|establishment|point_of_interest,25,C
Vianconi Nails Py,Uñas/Nails,Salon Uñas,Asunción,,"25 De Mayo, &, Asunción 001228, Paraguay",-25.2977519,-57.6052719,0983 189005,https://instagram.com/vianconi.py?igshid=OGQ5ZDc2ODk2ZA==,5.0,2,True,55,B,beauty_salon|establishment|point_of_interest,25,C
NAILS DC,Uñas/Nails,Salon Uñas,Luque,,"c/ Divino niño jesus, Ranulfo A. Gill, Luque 2060, Paraguay",-25.2774504,-57.4682608,0981 676232,https://instagram.com/nails_dannacarvallo?igshid=YmMyMTA2M2Y=,5.0,2,True,55,B,beauty_salon|establishment|point_of_interest,25,C
Tu Láser Depilación,Salon de Belleza,General,Luque,,"Avenida General Aquino &, PFMV+W3X, Tte. Rivas, Luque 110934, Paraguay",-25.2651397,-57.50725999999999,0985 416797,https://instagram.com/tulaserdepilacion,3.7,3,True,55,B,beauty_salon|establishment|hair_care|health|point_of_interest,25,C
RAFA’S barberia,Barberia,General,Luque,,"Luque 110921, Paraguay",-25.265465,-57.48463510000001,0992 258509,,0.0,0,False,55,B,establishment|hair_care|health|point_of_interest,25,C
Turcott Studio - Tattoo & Body Piercing,Tatuajes/Piercing,Tattoo Studio,Asunción,,"Sebastián Elcano 1855, Asunción 001237, Paraguay",-25.3122183,-57.6192204,0981 502520,https://www.instagram.com/turcott.ink/,5.0,2,True,55,B,establishment|point_of_interest,25,C
Studio bon,Salon de Belleza,General,Luque,,"Mompox, Luque 110921, Paraguay",-25.2669999,-57.4840168,0985 633650,,4.9,15,False,82,A,beauty_salon|establishment|point_of_interest,25,C
Rachel Hair Stylist.. by Nails,Peluqueria,Salon Uñas,Asunción,,"Maximo Arellano &, Calle 14 7050, Asunción 001502, Paraguay",-25.2297743,-57.5622244,0971 220582,,4.9,10,False,82,A,beauty_salon|establishment|point_of_interest,25,C
Skin Solutions,Salon de Belleza,General,Asunción,,"Dr. Teodoro Rojas 635 Casi, Asunción 1147, Paraguay",-25.2546788,-57.58021739999999,0985 460765,,4.8,16,False,82,A,beauty_salon|establishment|point_of_interest|spa,25,C
Salon de Belleza G.M.,Salon de Belleza,General,Luque,,"Las Residentas 173, Luque 110929, Paraguay",-25.2727224,-57.4842372,0991 582220,,4.9,17,False,82,A,establishment|hair_care|point_of_interest,25,C
Tu Imagen Salón de Belleza,Peluqueria,General,Luque,,"PFCR+HC3, Agustín Barrios, Luque 110936, Paraguay",-25.2786153,-57.5089663,0984 776901,,5.0,23,False,87,A,establishment|hair_care|point_of_interest,25,C
Salón JR Peluquería Unisex.. academia formando estilistas,Peluqueria,General,Luque,,"San AntonioII- Manzana 1 Lote 9, Luque 5959, Paraguay",-25.2482415,-57.45165609999999,0982 645722,,5.0,26,False,87,A,establishment|hair_care|point_of_interest,25,C
Julia Ruiz Beauty Center,Salon de Belleza,General,Asunción,,"Eusebio Lillo Robles 3063, Asunción 1026, Paraguay",-25.2931667,-57.5542124,0985 300814,,4.9,28,False,87,A,beauty_salon|establishment|point_of_interest,25,C
KS make up studio,Maquillaje,General,Luque,,"C. Coronel Martínez, Luque 110930, Paraguay",-25.274356,-57.48646789999999,0971 651821,https://linktr.ee/ksmakeuppy,5.0,15,True,45,C,beauty_salon|establishment|point_of_interest,25,C
Cool Siluet Universe (Carmelitas),Otros,General,Asunción,,"Senador Long 508 esquina Moisés Bertoni, Paseo Esperanza - Local 4., Senador Huey Pierce Long 508, Asunción 001411, Paraguay",-25.2908763,-57.57751349999999,0984 396990,,0.0,0,False,50,B,establishment|health|point_of_interest,25,C
Madú Beauty Bar - Central,Salon de Belleza,General,Asunción,,"Santisimo Sacramento casi, Asunción 001534, Paraguay",-25.2810787,-57.58725009999999,0984 702022,,4.9,23,False,87,A,beauty_salon|establishment|point_of_interest,25,C
Moza makeup,Maquillaje,General,Asunción,,"Facundo Machain, Asunción 001415, Paraguay",-25.3060966,-57.5815189,0986 750019,http://www.moza.com.py/,4.9,23,True,50,B,establishment|point_of_interest|store,25,C
PIEL DE SEDA spa y salon,Salon de Belleza,Spa,Luque,,"Carlos Antonio López 157, Luque 110930, Paraguay",-25.2694937,-57.4917179,0994 269630,,4.8,22,False,87,A,establishment|point_of_interest|spa,25,C
Haven Salón de Belleza Carmelitas,Salon de Belleza,General,Asunción,,"San Rafael 428, Asunción 001529, Paraguay",-25.2844215,-57.57471579999999,0993 583959,https://linktr.ee/havensalondebelleza.py,4.9,14,True,52,B,beauty_salon|establishment|hair_care|point_of_interest,25,C
LVA Rubiani,Salon de Belleza,General,Luque,,"Lapachal 1, Luque 110929, Paraguay",-25.2750724,-57.4772469,0991 369805,,5.0,25,False,87,A,beauty_salon|establishment|point_of_interest,25,C
Dra. Agustina Gonzalez,Salon de Belleza,General,Asunción,,"Ing. Prof. Nicolás Krisvoschein, Asunción 001520, Paraguay",-25.2696473,-57.5649745,0971 614156,https://agustinagonzalez.com.py/,5.0,12,True,52,B,beauty_salon|establishment|point_of_interest,25,C
"INA STYLE REVITA - Pelucas, cortinas, extensiones, toppers",Peluqueria,General,Asunción,,"Avenida Artigas 1513 esq, Asunción 001202, Paraguay",-25.2732659,-57.607515,0981 344295,,5.0,20,False,87,A,establishment|hair_care|point_of_interest,25,C
MC Microstetic,Otros,General,Asunción,,"Bomberos Voluntarios 937 c/ Herminio Gimenez, Asunción 001228, Paraguay",-25.3019052,-57.6083142,0985 134063,,4.5,16,False,75,A,establishment|point_of_interest,20,C
Lu Almada Nails Mburukuya,Uñas/Nails,Salon Uñas,Asunción,,"Julio Correa 969, Asunción 1521, Paraguay",-25.266999,-57.5616826,0981 715140,https://www.instagram.com/lualmadanails/?hl=es,4.5,27,True,70,A,establishment|point_of_interest|spa,20,C
Kaori Ortega Professional Makeup,Maquillaje,General,Luque,,"Av. Nanawa, esq/ ytayvate, PF8J+26G, Luque 110939, Paraguay",-25.284925,-57.51941049999999,0972 717785,https://www.instagram.com/kaoriortegamakeup_/,4.7,24,True,70,A,establishment|point_of_interest,20,C
SUMMUM HAIR (LA PELU DE MONTSE),Peluqueria,General,Asunción,,"Milano, Asunción, casi, México 445, Asunción 001103, Paraguay",-25.2939201,-57.63735190000001,0981 502305,https://instagram.com/summumhair?igshid=YmMyMTA2M2Y=,4.5,21,True,77,A,establishment|hair_care|point_of_interest,20,C
Dahiana Carreras Makeup & Beauty,Maquillaje,General,Asunción,,"Domingo Portillo 1360, Asunción 001520, Paraguay",-25.2717064,-57.5656709,0984 982000,,4.6,25,False,80,A,establishment|point_of_interest,20,C
Peluquería-BEATRIZ,Peluqueria,General,Luque,,"2060, Luque 2060, Paraguay",-25.2548065,-57.4989777,0991 357512,,4.7,18,False,82,A,establishment|hair_care|point_of_interest,20,C
COSMETICLAND Paraguay,Estetica/Facial,General,Asunción,,"Duplex 1. SIN CARTEL, Mayor Agileo casi, Asunción 001418, Paraguay",-25.3107642,-57.56036229999999,0983 577336,,4.5,28,False,80,A,establishment|point_of_interest,20,C
Belissima,Peluqueria,General,Luque,,"110919, Villa Oliva, Luque 110919, Paraguay",-25.2562401,-57.49259429999999,0991 909678,,4.7,7,False,77,A,establishment|hair_care|point_of_interest,20,C
ANIMA Lash • Brows • Beauty,Salon de Belleza,General,Luque,,"PFMQ+3CQ, Tomas Herrera, Luque 110934, Paraguay",-25.2672676,-57.51137119999999,0981 273374,,4.7,7,False,77,A,beauty_salon|establishment|point_of_interest,20,C
Estetica y Belleza,Estetica/Facial,General,Luque,,"PGR9+FP7, Luque 110913, Paraguay",-25.2588262,-57.4807063,0961 806389,,4.5,14,False,75,A,beauty_salon|establishment|point_of_interest,20,C
BARBERIA STUDIO 21,Barberia,General,Luque,,"Campo Vía, Luque 110948, Paraguay",-25.2869666,-57.4926443,0992 721734,https://www.instagram.com/studio21.py?igsh=MXZqcHJwcnk4OGpidA==,4.5,8,True,65,B,establishment|point_of_interest|store,20,C
Samir Bughdadi Tattoo Gallery,Tatuajes/Piercing,General,Asunción,,"Malutin, Asunción 001411, Paraguay",-25.287667,-57.5780041,0986 108144,https://instagram.com/sb.tattoogallery?igshid=YmMyMTA2M2Y=,4.7,14,True,65,B,establishment|point_of_interest|store,20,C
Verde Manzana Coiffure By Sil Gonzalez,Peluqueria,General,Luque,,"Javier Bogarin 473, Luque 110930, Paraguay",-25.2743024,-57.4901114,0981 721419,,4.7,19,False,82,A,establishment|hair_care|point_of_interest,20,C
Salón de Belleza Diana Soledad Ojeda,Salon de Belleza,General,Luque,,"14 De Mayo N° 360 c, Luque 110930, Paraguay",-25.2698923,-57.488334,0984 773896,,4.5,15,False,82,A,beauty_salon|establishment|point_of_interest,20,C
Rosa Flores,Salon de Belleza,General,Luque,,"Rosario casi, Luque 110920, Paraguay",-25.2608869,-57.49066579999999,0984 560381,,4.6,15,False,82,A,beauty_salon|establishment|point_of_interest,20,C
Opalo Makeup Store Villa Morra,Maquillaje,General,Asunción,,"Avda. Mcal. Lopez, Charles De Gaulle, Asunción 001412, Paraguay",-25.2941859,-57.58034519999999,0986 777871,https://www.facebook.com/opalomakeupstore/,4.7,3,True,55,B,establishment|point_of_interest|store,20,C
Estética Gloria Benitez,Salon de Belleza,General,Asunción,,"Ri 3 Corrales 4195 c, Asunción 1001, Paraguay",-25.3149406,-57.57788120000001,0972 459040,,4.5,21,False,87,A,beauty_salon|establishment|point_of_interest|spa,20,C
Joseph Coiffure - Plaza Madero,Salon de Belleza,General,Luque,,"Autop. Silvio Pettirossi, Luque 2060, Paraguay",-25.2552996,-57.5126273,0981 083266,http://www.joseph.com.py/,3.9,47,True,50,B,beauty_salon|establishment|point_of_interest,20,C
Oscar Ullon - Experto en coloración,Peluqueria,General,Asunción,,"Prof. Antonio González Rioboo 737, Asunción 001412, Paraguay",-25.2942673,-57.59324470000001,0991 386454,,4.5,21,False,87,A,beauty_salon|establishment|point_of_interest,20,C
Oscar Miers Style,Peluqueria,General,Asunción,,"José Asunción Flores 3376, Asunción 001230, Paraguay",-25.3046028,-57.60639159999999,0972 479414,,4.7,24,False,87,A,establishment|hair_care|point_of_interest,20,C
